time,time_bnds,lat_bnds,lon_bnds,tas
0.05465126037597656,0.05215644836425781,0.04521369934082031,0.04966163635253906,0.05665016174316406
0.05468177795410156,31.750611305236816,,,4.699345588684082
0.05471229553222656,31.750649452209473,,,4.6993913650512695
0.05474281311035156,31.75068759918213,,,4.699437141418457
,31.750725746154785,,,4.6994829177856445
,31.75076389312744,,,4.699528694152832
,31.750802040100098,,,4.6995744705200195
,31.750840187072754,,,4.699620246887207
,31.75087833404541,,,4.6996660232543945
,31.750916481018066,,,4.699711799621582
,31.750954627990723,,,4.6997575759887695
,31.75099277496338,,,4.699803352355957
,31.751030921936035,,,4.6998491287231445
,31.75106906890869,,,4.699894905090332
,31.751107215881348,,,4.6999406814575195
,31.751145362854004,,,4.699986457824707
,31.75118350982666,,,4.7000322341918945
,31.751221656799316,,,4.700078010559082
,31.751259803771973,,,4.7001237869262695
,31.75129795074463,,,4.700169563293457
,31.751336097717285,,,4.7002153396606445
,31.75137424468994,,,4.700261116027832
,31.751412391662598,,,4.7003068923950195
,31.751450538635254,,,4.700352668762207
,31.75148868560791,,,4.7003984451293945
,31.751526832580566,,,4.700444221496582
,31.751564979553223,,,4.7004899978637695
,31.75160312652588,,,4.700535774230957
,31.751641273498535,,,4.7005815505981445
,31.75167942047119,,,4.700627326965332
,31.751717567443848,,,4.7006731033325195
,31.751755714416504,,,4.700718879699707
,31.75179386138916,,,4.7007646560668945
,31.751832008361816,,,4.700810432434082
,31.751870155334473,,,4.7008562088012695
,31.75190830230713,,,4.700901985168457
,31.751946449279785,,,4.7009477615356445
,31.75198459625244,,,4.700993537902832
,31.752022743225098,,,4.7010393142700195
,31.752060890197754,,,4.701085090637207
,31.75209903717041,,,4.7011308670043945
,31.752137184143066,,,4.701176643371582
,31.752175331115723,,,4.7012224197387695
,31.75221347808838,,,4.701268196105957
,31.752251625061035,,,4.7013139724731445
,31.75228977203369,,,4.701359748840332
,31.752327919006348,,,4.7014055252075195
,31.752366065979004,,,4.701451301574707
,31.75240421295166,,,4.7014970779418945
,31.752442359924316,,,4.701542854309082
,31.752480506896973,,,4.7015886306762695
,31.75251865386963,,,4.701634407043457
,31.752556800842285,,,4.7016801834106445
,31.75259494781494,,,4.701725959777832
,31.752633094787598,,,4.7017717361450195
,31.752671241760254,,,4.701817512512207
,31.75270938873291,,,4.7018632888793945
,31.752747535705566,,,4.701909065246582
,0.05219459533691406,,,0.05669593811035156
,31.748116493225098,,,4.696354866027832
,31.748154640197754,,,4.6964006423950195
,31.74819278717041,,,4.696446418762207
,31.748230934143066,,,4.6964921951293945
,31.748269081115723,,,4.696537971496582
,31.74830722808838,,,4.6965837478637695
,31.748345375061035,,,4.696629524230957
,31.74838352203369,,,4.6966753005981445
,31.748421669006348,,,4.696721076965332
,31.748459815979004,,,4.6967668533325195
,31.74849796295166,,,4.696812629699707
,31.748536109924316,,,4.6968584060668945
,31.748574256896973,,,4.696904182434082
,31.74861240386963,,,4.6969499588012695
,31.748650550842285,,,4.696995735168457
,31.74868869781494,,,4.6970415115356445
,31.748726844787598,,,4.697087287902832
,31.748764991760254,,,4.6971330642700195
,31.74880313873291,,,4.697178840637207
,31.748841285705566,,,4.6972246170043945
,31.748879432678223,,,4.697270393371582
,31.74891757965088,,,4.6973161697387695
,31.748955726623535,,,4.697361946105957
,31.74899387359619,,,4.6974077224731445
,31.749032020568848,,,4.697453498840332
,31.749070167541504,,,4.6974992752075195
,31.74910831451416,,,4.697545051574707
,31.749146461486816,,,4.6975908279418945
,31.749184608459473,,,4.697636604309082
,31.74922275543213,,,4.6976823806762695
,31.749260902404785,,,4.697728157043457
,31.74929904937744,,,4.6977739334106445
,31.749337196350098,,,4.697819709777832
,31.749375343322754,,,4.6978654861450195
,31.74941349029541,,,4.697911262512207
,31.749451637268066,,,4.6979570388793945
,31.749489784240723,,,4.698002815246582
,31.74952793121338,,,4.6980485916137695
,31.749566078186035,,,4.698094367980957
,31.74960422515869,,,4.6981401443481445
,31.749642372131348,,,4.698185920715332
,31.749680519104004,,,4.6982316970825195
,31.74971866607666,,,4.698277473449707
,31.749756813049316,,,4.6983232498168945
,31.749794960021973,,,4.698369026184082
,31.74983310699463,,,4.6984148025512695
,31.749871253967285,,,4.698460578918457
,31.74990940093994,,,4.6985063552856445
,31.749947547912598,,,4.698552131652832
,31.749985694885254,,,4.6985979080200195
,31.75002384185791,,,4.698643684387207
,31.750061988830566,,,4.6986894607543945
,31.750100135803223,,,4.698735237121582
,31.75013828277588,,,4.6987810134887695
,31.750176429748535,,,4.698826789855957
,31.75021457672119,,,4.6988725662231445
,31.750252723693848,,,4.698918342590332
,0.05223274230957031,,,0.05674171447753906
,35.321526527404785,,,8.765093803405762
,35.32156467437744,,,8.76513957977295
,35.3216028213501,,,8.765185356140137
,35.321640968322754,,,8.765231132507324
,35.32167911529541,,,8.765276908874512
,35.321717262268066,,,8.7653226852417
,35.32175540924072,,,8.765368461608887
,35.32179355621338,,,8.765414237976074
,35.321831703186035,,,8.765460014343262
,35.32186985015869,,,8.76550579071045
,35.32190799713135,,,8.765551567077637
,35.321946144104004,,,8.765597343444824
,35.32198429107666,,,8.765643119812012
,35.322022438049316,,,8.7656888961792
,35.32206058502197,,,8.765734672546387
,35.32209873199463,,,8.765780448913574
,35.322136878967285,,,8.765826225280762
,35.32217502593994,,,8.76587200164795
,35.3222131729126,,,8.765917778015137
,35.322251319885254,,,8.765963554382324
,35.32228946685791,,,8.766009330749512
,35.322327613830566,,,8.7660551071167
,35.32236576080322,,,8.766100883483887
,35.32240390777588,,,8.766146659851074
,35.322442054748535,,,8.766192436218262
,35.32248020172119,,,8.76623821258545
,35.32251834869385,,,8.766283988952637
,35.322556495666504,,,8.766329765319824
,35.32259464263916,,,8.766375541687012
,35.322632789611816,,,8.7664213180542
,35.32267093658447,,,8.766467094421387
,35.32270908355713,,,8.766512870788574
,35.322747230529785,,,8.766558647155762
,35.32278537750244,,,8.76660442352295
,35.3228235244751,,,8.766650199890137
,35.322861671447754,,,8.766695976257324
,35.32289981842041,,,8.766741752624512
,35.322937965393066,,,8.7667875289917
,35.32297611236572,,,8.766833305358887
,35.32301425933838,,,8.766879081726074
,35.323052406311035,,,8.766924858093262
,35.32309055328369,,,8.76697063446045
,35.32312870025635,,,8.767016410827637
,35.323166847229004,,,8.767062187194824
,35.32320499420166,,,8.767107963562012
,35.323243141174316,,,8.7671537399292
,35.32328128814697,,,8.767199516296387
,35.32331943511963,,,8.767245292663574
,35.323357582092285,,,8.767291069030762
,35.32339572906494,,,8.76733684539795
,35.3234338760376,,,8.767382621765137
,35.323472023010254,,,8.767428398132324
,35.32351016998291,,,8.767474174499512
,35.323548316955566,,,8.7675199508667
,35.32358646392822,,,8.767565727233887
,35.32362461090088,,,8.767611503601074
,35.323662757873535,,,8.767657279968262
,0.05227088928222656,,,0.05678749084472656
,38.89439678192139,,,12.831944465637207
,38.89443492889404,,,12.831990242004395
,38.8944730758667,,,12.832036018371582
,38.894511222839355,,,12.83208179473877
,38.89454936981201,,,12.832127571105957
,38.89458751678467,,,12.832173347473145
,38.894625663757324,,,12.832219123840332
,38.89466381072998,,,12.83226490020752
